episode,total_reward,load_met_rate,unmet_energy,epsilon,avg_loss
62,-3259.98247338478,66.66666666666666,5.805268566821561,0.9523529849368549,230.46947161356607
63,1910.7845945640454,87.5,2.680703240427094,0.9515911025489054,225.70666885375977
64,-297.18390784837356,79.16666666666666,6.361939808359849,0.9508298296668662,225.87641143798828
65,-2997.988946745463,54.166666666666664,5.948551219347027,0.9500691658031327,219.57514890034994
66,-2930.441641755178,54.166666666666664,7.481603511744259,0.9493091104704902,234.86982536315918
67,-2588.1006454101644,75.0,3.0262747702485564,0.9485496631821138,210.18842887878418
68,-1511.920094313351,75.0,3.1196418387264,0.9477908234515681,220.33710098266602
69,-1522.4037028665018,70.83333333333334,4.936165980654571,0.9470325907928068,210.32733090718588
70,-637.1065949484562,75.0,3.5480590129210388,0.9462749647201725,203.60077540079752
71,-344.1296445724997,70.83333333333334,2.223414911361136,0.9455179447483963,213.27814547220865
72,2940.045993479095,95.83333333333334,1.306172683175073,0.9447615303925976,206.84362411499023
73,3643.9113784551805,91.66666666666666,2.280443107724097,0.9440057211682835,200.6788641611735
74,2098.5546960615548,87.5,1.6617474539394101,0.9432505165913488,177.6319980621338
75,1512.2140835921477,75.0,1.6638667623062866,0.9424959161780757,182.29608535766602
76,1146.4389921049212,83.33333333333334,4.342394053988986,0.9417419194451332,180.15961329142252
77,2294.6923459238233,87.5,0.6795027792898827,0.940988525909577,173.06635284423828
78,-6680.804291510057,45.83333333333333,12.670675927693773,0.9402357350888494,175.12554740905762
79,-4085.5869100488935,62.5,10.29266578161778,0.9394835465007783,165.2198683420817
80,700.8826399837893,79.16666666666666,3.8522553461166718,0.9387319596635776,164.3388811747233
81,-215.3019689609522,75.0,3.7296625331653757,0.9379809740958467,173.33014233907065
82,-1863.5460087997953,62.5,6.143361078719698,0.93723058931657,155.88337230682373
83,-3993.441651714572,62.5,8.084009190948462,0.9364808048451168,154.2426544825236
84,1618.8851486682297,83.33333333333334,1.8078886850712608,0.9357316202012407,149.37422879536948
85,2284.6623676378777,87.5,0.4691463195461947,0.9349830349050796,151.1866137186686
86,3825.3075701903545,91.66666666666666,1.5192184008637417,0.9342350484771555,148.28710301717123
87,-3577.578196981527,62.5,7.228894509126464,0.9334876604383738,148.58761850992838
88,-1540.176768911539,66.66666666666666,6.361285211287898,0.9327408703100231,135.63005828857422
89,-649.4823452455317,75.0,3.1324259694899648,0.931994677613775,142.8882573445638
90,-7532.703593705727,50.0,10.732396346992774,0.931249081871684,144.07664362589517
91,-3034.0858051466644,66.66666666666666,4.732047852281066,0.9305040826061867,157.1602341334025
92,905.6556405928255,75.0,1.7396376207785096,0.9297596793401017,149.87272771199545
93,1505.8410554730187,87.5,0.6072720552048114,0.9290158715966296,156.821914990743
94,-827.3396808297664,70.83333333333334,5.717813478674394,0.9282726588993523,141.63410154978433
95,558.3960156895818,83.33333333333334,3.9159260841414216,0.9275300407722328,137.7676798502604
96,665.0044659622761,79.16666666666666,1.435116097783611,0.926788016739615,148.30346234639487
97,-3026.888089042017,58.333333333333336,4.877482984136868,0.9260465863262233,138.35146522521973
98,-8021.2758067510495,41.66666666666667,9.788385522457702,0.9253057490571622,151.86280600229898
99,-2787.7479107547556,66.66666666666666,2.9885696697047237,0.9245655044579165,146.01714515686035
100,-6001.116534681305,50.0,7.545065856124854,0.9238258520543502,146.08825238545737
101,-2215.7829743920734,66.66666666666666,3.579456729101893,0.9230867913727067,158.08840815226236
102,-5424.509481893783,62.5,8.870398501613284,0.9223483219396085,142.20705000559488
103,1782.194416368478,95.83333333333334,1.0774503924347725,0.9216104432820568,150.5629596710205
104,3017.3072508649884,87.5,0.513635311487076,0.920873154927431,146.47742811838785
105,86.98304833488623,83.33333333333334,5.55576720671301,0.9201364564034891,140.93172868092856
106,-461.236110099779,79.16666666666666,2.1113619246487367,0.9194003472383663,141.57281621297201
107,-4949.752495437646,62.5,8.686923883357187,0.9186648269605756,148.74895922342935
108,4486.58532120394,95.83333333333334,0.017338267967032195,0.9179298950990071,145.32536379496256
109,-3647.1741586697394,62.5,4.892365468888832,0.917195551182928,144.12095006306967
110,-2937.352129981114,62.5,4.733480471767686,0.9164617947419816,142.86791197458902
111,-3826.3354925247168,58.333333333333336,7.140938696336441,0.915728625306188,166.44746843973795
112,2325.8299574368234,87.5,0.5758175717279239,0.914996042405943,144.31365776062012
113,3418.449476965938,91.66666666666666,0.2451472386544551,0.9142640455720182,148.36747678120932
114,1116.6081109487072,79.16666666666666,2.495295271667111,0.9135326343355606,143.48141288757324
115,458.72268969133825,87.5,0.5611799030773579,0.9128018082280922,146.01750246683756
116,2303.7295593502704,83.33333333333334,1.8106036363975608,0.9120715667815097,154.46629556020102
117,-1214.0392317924702,75.0,1.7657199126439875,0.9113419095280845,146.753924369812
118,3437.190563499303,91.66666666666666,0.32289866556932845,0.910612836000462,145.7216599782308
119,2943.670115318905,87.5,0.5800466882946567,0.9098843457316615,150.21353562672934
120,-2597.4828738950596,62.5,5.499853190500997,0.9091564382550762,143.28520139058432
121,-1038.4621104735972,66.66666666666666,3.944019842345228,0.9084291131044722,169.35689194997153
122,-1650.1126276915888,79.16666666666666,4.765594778076407,0.9077023698139886,159.15282980600992
123,3580.424606460009,87.5,0.8857540416370462,0.9069762079181374,145.22464815775552
124,1592.1185482275364,87.5,0.7973289834544324,0.9062506269518028,157.09996922810873
125,-2050.301736373857,70.83333333333334,8.138194927312622,0.9055256264502414,147.9824422200521
126,-2074.5327759612373,70.83333333333334,3.1844674965161213,0.9048012059490812,162.0061232248942
127,761.2601080730639,79.16666666666666,3.3719508480456692,0.9040773649843219,151.7519941329956
128,3379.918056364053,91.66666666666666,0.5160974029821317,0.9033541030923344,148.70252482096353
129,923.2369892063339,83.33333333333334,2.0938752604458313,0.9026314198098605,160.42159589131674
130,-5564.705942134178,50.0,8.63064179967963,0.9019093146740126,158.28089809417725
131,1727.8158742826877,91.66666666666666,0.5411246502249389,0.9011877872222733,176.13461685180664
132,-3113.2823010684356,62.5,5.003010035421888,0.9004668369924955,159.6208585103353
133,-4172.403369292887,58.333333333333336,7.050554622317861,0.8997464635229016,165.32411257425943
134,2413.1468827625813,95.83333333333334,0.07900506570344978,0.8990266663520832,162.8403116861979
135,-1323.9207029844479,75.0,4.6532712793247235,0.8983074450190015,153.15555000305176
136,178.80281642198634,75.0,1.9225673801414573,0.8975887990629863,153.5131778717041
137,2844.705577789031,91.66666666666666,0.4480581639050327,0.8968707280237359,168.43966897328696
138,1408.9909176176275,87.5,1.7792232312092544,0.8961532314413169,156.11336294809976
139,-833.3960328088672,75.0,6.997110134929894,0.8954363088561638,161.81727695465088
140,-4774.602041473922,54.166666666666664,9.439647723149905,0.8947199598090788,163.76359462738037
141,1019.8622025641209,75.0,3.4447105934210756,0.8940041838412315,165.02435557047525
142,-4921.922611531963,58.333333333333336,9.467296504006159,0.8932889804941585,163.09881242116293
143,1392.2494524110655,79.16666666666666,1.1996093593456107,0.8925743493097632,170.30844116210938
144,2861.443768358896,87.5,1.0275902707271598,0.8918602898303154,157.3306048711141
145,2834.055440794011,87.5,1.235548014820906,0.8911468015984512,158.2947161992391
146,4009.6368488573876,91.66666666666666,0.45181575571306176,0.8904338841571724,177.13113848368326
147,-4047.398810002,62.5,7.001535064809669,0.8897215370498467,168.19471168518066
148,1349.3992636605262,83.33333333333334,3.2313207411769493,0.8890097598202068,165.50615151723227
149,2154.299996050748,91.66666666666666,0.4146450411695888,0.8882985520123506,156.36618518829346
150,-2834.857459629361,62.5,8.83053666508486,0.8875879131707407,175.87602424621582
151,-4952.9200426792495,62.5,8.641251456662316,0.8868778428402041,173.39021492004395
152,-2818.3512611266233,62.5,7.81800294677707,0.886168340565932,169.3450075785319
153,1599.8360162135957,87.5,1.163296670785373,0.8854594058934792,164.20783138275146
154,-1031.259574755301,75.0,3.359659615704182,0.8847510383687643,167.398783047994
155,3199.331061988796,91.66666666666666,1.4650664673117542,0.8840432375380693,166.40421930948892
156,2245.0081961642204,87.5,1.0541357375848852,0.8833360029480388,165.7713279724121
157,-2994.491977119259,70.83333333333334,4.043151368908173,0.8826293341456803,171.99127133687338
158,-3660.893375083426,66.66666666666666,5.5797278438547036,0.8819232306783638,163.34632873535156
159,-2761.6426257981684,62.5,6.803134291928556,0.8812176920938211,163.45289134979248
160,992.6640112497383,83.33333333333334,1.6003923885518392,0.880512717940146,184.36282030741373
161,-4244.755446342627,66.66666666666666,6.455060393622826,0.8798083077657938,178.82671737670898
162,2603.7910018965604,87.5,0.24313618034111095,0.8791044611195811,171.41573905944824
163,1625.9085604361155,83.33333333333334,1.949942018538988,0.8784011775506854,164.54956118265787
164,2222.3781136315583,95.83333333333334,0.05227647852559558,0.8776984566086448,167.52135721842447
165,3832.5829567812957,95.83333333333334,0.12938382212243393,0.8769962978433579,170.425412495931
166,714.1178874052094,79.16666666666666,1.26230548263098,0.8762947008050832,167.30470943450928
167,-1935.865549766299,70.83333333333334,6.124443755457051,0.8755936650444391,164.5170602798462
168,-6865.327492244952,45.83333333333333,9.018891459314144,0.8748931901124035,167.37192471822104
169,3437.620638880304,91.66666666666666,0.3918166913978338,0.8741932755603136,164.55849488576254
170,-492.303187458352,66.66666666666666,6.508511133123662,0.8734939209398653,179.91154861450195
171,-3608.6542834397787,54.166666666666664,9.739475785845155,0.8727951258031135,189.391695022583
172,4032.912114816794,91.66666666666666,0.47871997407323263,0.872096889702471,190.88769658406576
173,4389.351757967615,95.83333333333334,0.58296391901251,0.871399212190709,175.17220052083334
174,-3956.257273221328,58.333333333333336,3.1220579458330002,0.8707020928209565,184.0490976969401
175,2479.6620542923056,83.33333333333334,0.8655834177278039,0.8700055311466997,174.124680519104
176,809.8625089017238,87.5,0.20824954137326768,0.8693095267217823,178.1086082458496
177,-4343.942742104435,50.0,6.959171373737409,0.8686140791004049,182.63447761535645
178,162.32793008801139,79.16666666666666,4.011518379160793,0.8679191878371245,175.59869702657065
179,-1030.0570691670027,70.83333333333334,5.975207434819913,0.8672248524868548,176.96851221720377
180,-2023.845473293884,70.83333333333334,4.916703828623839,0.8665310726048653,176.35832150777182
181,-4607.240232807063,62.5,6.782222397427372,0.8658378477467814,199.86848322550455
182,-4290.31618480137,58.333333333333336,5.495683720971289,0.865145177468584,182.02412350972494
183,3891.230387502529,91.66666666666666,1.0438480624873552,0.8644530613266092,196.08267148335776
184,-6294.677292357236,50.0,8.908359590554841,0.8637614988775478,183.8779640197754
185,2320.628066892591,87.5,0.570039929966343,0.8630704896784458,176.76734606424967
186,2531.7053563446498,91.66666666666666,1.4093712294041958,0.862380033286703,177.0399538675944
187,-749.4742208527427,66.66666666666666,4.633478370319035,0.8616901292600736,180.3402862548828
188,195.069047046658,79.16666666666666,3.7389223896766453,0.8610007771566656,174.96156311035156
189,2923.4081292203205,87.5,0.7608396786988605,0.8603119765349402,183.91858037312826
190,-1296.1205886053144,75.0,4.577499687569258,0.8596237269537123,186.2660001118978
191,-2213.901691624002,62.5,6.9975479360341435,0.8589360279721493,190.68085352579752
192,-1547.4709865907384,79.16666666666666,4.776190753075766,0.8582488791497715,181.8616828918457
193,2068.5877270268957,87.5,1.7104174990759349,0.8575622800464517,183.65447680155435
194,-2276.337793821166,75.0,4.954919394426151,0.8568762302224145,194.88358052571616
195,-810.4486699602244,70.83333333333334,1.7909059077034382,0.8561907292382366,193.0361000696818
196,-1190.9140850658932,70.83333333333334,3.8454850342302285,0.855505776654846,184.15424633026123
197,1252.1439091853972,79.16666666666666,1.8403852479417386,0.854821372033522,178.6498591105143
198,942.6047210227619,83.33333333333334,2.1660305837847167,0.8541375149358952,180.92535909016928
199,3600.240771152091,87.5,0.6495971844937993,0.8534542049239464,182.10939407348633
200,-3360.570440893111,62.5,5.12968304056675,0.8527714415600073,188.34635734558105
201,409.67538313539507,79.16666666666666,2.4995392586576823,0.8520892244067593,197.69383176167807
202,-2058.4691451045383,66.66666666666666,5.265393692626053,0.8514075530272338,192.16265741984049
203,4474.328317424006,95.83333333333334,0.19414982586830565,0.850726426984812,196.73507944742838
204,1525.037887223205,79.16666666666666,3.723411616460897,0.8500458458432242,197.63860511779785
205,-4945.052028310396,54.166666666666664,7.227665814118022,0.8493658091665496,198.9435494740804
206,-1564.1362414222147,70.83333333333334,4.7684147278625435,0.8486863165192163,195.08203061421713
207,-5136.840834920693,58.333333333333336,10.019340550930838,0.8480073674660009,189.72317918141684
208,1466.6434505512345,87.5,1.4364593730753275,0.8473289615720281,189.21586672465006
209,-1614.228577791557,75.0,4.281169609633206,0.8466510984027704,186.41168975830078
210,-5150.7344089976605,58.333333333333336,9.034687345175499,0.8459737775240482,184.56189600626627
211,-818.0684530055136,70.83333333333334,4.800379884941835,0.845296998502029,180.66315333048502
212,978.6334240579436,83.33333333333334,1.7923051019997533,0.8446207609032274,193.12734158833823
213,-3965.3461849855657,54.166666666666664,5.199810549413869,0.8439450642945048,193.58719762166342
214,3156.3252499428168,91.66666666666666,1.3126535535341564,0.8432699082430691,197.8487866719564
215,-2726.967427999579,62.5,5.149582943485331,0.8425952923164747,202.57280858357748
216,2879.0024645013373,87.5,1.1904633906835025,0.8419212160826215,191.6331647237142
217,3657.1131798350325,91.66666666666666,2.416793400365484,0.8412476791097554,184.98910903930664
218,586.8080979750671,87.5,1.4800378296792829,0.8405746809664676,190.28512573242188
219,1094.7241576411589,83.33333333333334,1.336835579354144,0.8399022212216944,198.57607650756836
220,-2590.7673096856297,58.333333333333336,5.285160666025509,0.839230299444717,197.1081860860189
221,-3432.4307717176034,66.66666666666666,4.617238639123503,0.8385589152051612,215.4493751525879
222,-2865.196657341441,66.66666666666666,9.149257289123247,0.8378880680729971,199.48211288452148
223,3442.8951087247156,87.5,1.7128713311683186,0.8372177576185387,196.56980323791504
224,162.67072746104157,75.0,2.983447767101074,0.8365479834124439,207.44174003601074
225,2515.124581714351,91.66666666666666,1.3651420986808933,0.8358787450257139,198.41263008117676
226,170.25589883562736,83.33333333333334,1.5446685486692793,0.8352100420296933,204.17748324076334
227,4497.21143329716,95.83333333333334,0.013942833514202668,0.8345418739960695,203.90139198303223
228,4399.644802051818,95.83333333333334,0.6573414998973637,0.8338742404968726,201.8160025278727
229,983.0453506367927,87.5,3.737139778049845,0.8332071411044751,204.30766232808432
230,-2868.4099722013816,70.83333333333334,3.7368689603043617,0.8325405753915915,203.02664947509766
231,510.6981314955928,83.33333333333334,1.8185498274637215,0.8318745429312783,220.28201166788736
232,-8880.653484589915,45.83333333333333,16.55992379704395,0.8312090432969332,198.55340258280435
233,1225.612998592462,83.33333333333334,3.9210774406770046,0.8305440760622956,206.7161776224772
234,-2383.3908339587333,75.0,6.4773700549432585,0.8298796408014458,208.13562138875326
235,2120.2276099779997,83.33333333333334,2.6791945037336298,0.8292157370888047,209.3346799214681
236,488.77482652994183,75.0,2.2908471211256725,0.8285523644991336,203.15559832255045
237,-1249.1165104880681,75.0,2.2476355479519157,0.8278895226075342,202.51018969217935
238,2029.2799614843643,87.5,1.8882916331118684,0.8272272109894482,207.8232078552246
239,-430.4517429595577,79.16666666666666,6.193157766121292,0.8265654292206566,197.48062578837076
240,885.4735341007473,70.83333333333334,3.106675281149027,0.82590417687728,203.98834355672201
241,2511.3015362598894,95.83333333333334,0.2572426290749972,0.8252434535357782,211.10606702168783
242,-4420.525564751343,62.5,10.422304994979495,0.8245832587729496,202.0793024698893
243,-2211.9328753854707,66.66666666666666,4.520208722043012,0.8239235921659313,198.77760060628256
244,3780.9404308262997,95.83333333333334,0.345297845868501,0.8232644532921984,216.23401260375977
245,-494.56904720368675,83.33333333333334,2.6843802065278854,0.8226058417295646,208.65320014953613
246,640.7821985212398,75.0,2.7779964336892125,0.821947757056181,223.59469668070474
247,-2206.1880883029903,62.5,4.510518417190429,0.821290198850536,208.18698946634927
248,-6140.34825294073,50.0,8.89079645529074,0.8206331666914556,216.9190673828125
249,-4902.3754161381485,54.166666666666664,7.414784100799658,0.8199766601581024,204.50219281514487
250,-3188.272909991917,70.83333333333334,4.153378064653495,0.819320678829976,225.44511540730795
251,2135.624646716791,95.83333333333334,0.4191041620472711,0.818665222286912,202.0481357574463
252,3556.9644797613455,87.5,0.8067261112771305,0.8180102901090824,204.0119857788086
253,1987.7385820100485,83.33333333333334,3.2063826978651626,0.8173558818769951,217.49680201212564
254,4954.962858294584,100.0,0.0,0.8167019971714935,219.08264032999674
255,2628.3594422697074,87.5,1.6995614717182614,0.8160486355737563,212.75653457641602
256,1452.79744798269,87.5,1.5998128773430884,0.8153957966652973,243.02613830566406
257,-1235.91245707531,66.66666666666666,4.659437542046819,0.814743480027965,209.8443406422933
258,-1855.1749637426547,70.83333333333334,3.2441437108111018,0.8140916852439426,199.21716372172037
259,2321.6797632405883,83.33333333333334,1.620644656895994,0.8134404118957475,213.23452695210776
260,-7346.605908197155,50.0,12.056400767506943,0.8127896595662308,217.63159815470377
261,-1882.0463420842566,70.83333333333334,3.866809304990503,0.8121394278385778,226.3058007558187
262,345.6467274786439,83.33333333333334,3.710035771172697,0.811489716296307,228.92767270406088
263,-393.72265537510515,75.0,6.811847334943581,0.8108405245232699,215.3641153971354
264,-1781.3400684756994,75.0,8.24642302176483,0.8101918521036513,224.3481731414795
265,874.2658119388038,75.0,3.1349929101754714,0.8095436986219684,229.0656992594401
266,-5503.916621010649,50.0,6.3840793268646445,0.8088960636630708,223.59362920125326
267,-328.9277200121577,79.16666666666666,2.3886299045149615,0.8082489468121403,220.2383270263672
268,3780.3944648282595,95.83333333333334,0.3480276758587011,0.8076023476546906,220.06247075398764
269,1017.4915473405046,83.33333333333334,1.6639197456036776,0.8069562657765669,207.37666193644205
270,925.1078413402296,75.0,1.5292275165056768,0.8063107007639456,229.78705024719238
271,2057.4121761121405,87.5,1.63854765480577,0.8056656522033344,225.59811401367188
272,1475.2231680078332,87.5,0.7925548336460784,0.8050211196815718,236.26718393961588
273,2299.5576190657744,87.5,0.5459042168777173,0.8043771027858265,217.08551661173502
274,-2409.6398939209425,70.83333333333334,3.2153944538394126,0.8037336011035978,220.06800015767416
275,3790.5064981206133,91.66666666666666,1.959928807798038,0.8030906142227149,222.19983927408853
276,-682.9022970672478,75.0,2.0749380745847983,0.8024481417313367,227.6293067932129
277,1543.1330939031927,83.33333333333334,2.33516017803473,0.8018061832179516,215.32144673665366
278,-3301.185587819345,70.83333333333334,8.056463723531754,0.8011647382713772,213.62934239705405
279,273.9621503172301,79.16666666666666,3.089034098771367,0.8005238064807602,212.9706128438314
280,-266.0876569097345,79.16666666666666,2.893061808705517,0.7998833874355755,210.41095097859701
281,-1442.808813161319,75.0,4.2882330540210525,0.799243480725627,235.40570704142252
282,-3164.8284096550597,58.333333333333336,7.305945767301775,0.7986040859410465,220.96270879109701
283,3779.520340574881,95.83333333333334,0.389714152122858,0.7979652026722936,225.8628978729248
284,3101.1644011005483,91.66666666666666,1.904176151581515,0.7973268305101558,231.16558265686035
285,4923.656290602873,100.0,0.0,0.7966889690457477,230.84002176920572
286,2944.8424201317466,87.5,0.6183538323392885,0.796051617870511,228.10454241434732
287,-965.863939631698,75.0,3.3151468476793635,0.7954147765762146,232.41001256306967
288,-1035.4737290908952,79.16666666666666,6.617460074978218,0.7947784447549536,216.51582018534342
289,-6351.337888079393,41.66666666666667,8.757921280109938,0.7941426219991496,227.66528129577637
290,-5717.909346009017,50.0,10.183672841293854,0.7935073079015503,236.96340243021646
291,2054.2823138866097,91.66666666666666,0.9974266745362359,0.7928725020552291,238.3122469584147
292,-2454.4805051144085,66.66666666666666,5.090580373591568,0.7922382040535849,237.2947883605957
293,3923.702123144425,100.0,0.0,0.791604413490342,229.88891474405924
294,201.09144445810125,79.16666666666666,3.686078998462447,0.7909711299595498,239.6525026957194
295,1933.0556173882007,87.5,2.3862008742785035,0.7903383530555821,227.23263549804688
296,4907.296544464522,100.0,0.0,0.7897060823731376,225.31293932596842
297,2227.1726833738658,87.5,1.0652042030131046,0.789074317507239,226.24408976236978
298,-2143.6727433813803,70.83333333333334,4.1183317551291,0.7884430580532332,226.64229329427084
299,-1373.570439236833,75.0,4.191241072118457,0.7878123036067907,231.05228233337402
300,-6111.33151400507,50.0,10.16548604110873,0.7871820537639053,214.75744247436523
301,-1495.56771802324,79.16666666666666,3.4246920819828093,0.7865523081208942,241.66237131754556
302,-2014.5869642683422,70.83333333333334,3.272101120593385,0.7859230662743975,243.58432960510254
303,2794.7851759945415,87.5,1.4311587918077442,0.7852943278213779,228.78554725646973
304,-2423.0580494110186,62.5,5.453232350522095,0.7846660923591208,230.24664433797201
305,3945.297040597707,91.66666666666666,1.126665024676441,0.7840383594852335,233.76505661010742
306,-3693.1545148670803,62.5,4.97355361865057,0.7834111287976453,239.08103243509927
307,-859.731785466466,70.83333333333334,2.9857934177086882,0.7827843998946071,243.3444423675537
308,-1011.4720147372741,70.83333333333334,5.159234063965227,0.7821581723746914,237.72007751464844
309,2881.0330855776647,87.5,1.009481567611226,0.7815324458367917,240.27799034118652
310,-201.86631598308747,79.16666666666666,2.584936941763738,0.7809072198801222,240.06247647603354
311,-4060.6612134969782,54.166666666666664,6.037580197025513,0.7802824941042181,241.36997095743814
312,-107.98501998003462,79.16666666666666,5.063737883855204,0.7796582681089347,233.7842082977295
313,-1483.3467669105662,70.83333333333334,3.932730542518035,0.7790345414944475,234.14342562357584
314,3745.807215854268,95.83333333333334,0.7454670675900039,0.778411313861252,236.0059439341227
315,3125.3258799213195,91.66666666666666,1.7649403106248087,0.7777885848101629,236.3252067565918
316,-6360.434160048557,58.333333333333336,12.542512104451626,0.7771663539423147,256.1001033782959
317,-24.75886998086932,75.0,2.7857326540233975,0.7765446208591609,229.31408246358237
318,4935.734459228181,100.0,0.0,0.7759233851624735,234.63247299194336
319,-54.77312735293742,79.16666666666666,4.982153337425246,0.7753026464543435,244.2952365875244
320,2712.392521363045,91.66666666666666,0.5159012133862346,0.77468240433718,221.01196161905924
321,-4790.23663842702,62.5,9.213393234114974,0.7740626584137102,235.6577345530192
322,3188.171831459259,91.66666666666666,1.4552665182013689,0.7734434082869792,243.15469614664713
323,1969.2455331571732,87.5,2.100817056019892,0.7728246535603496,247.49641927083334
324,-5543.800481249834,54.166666666666664,8.210747944761955,0.7722063938375012,235.79615592956543
325,965.5827554604886,79.16666666666666,3.2584300191638365,0.7715886287224312,247.41760635375977
326,3834.8060142028426,95.83333333333334,0.0759699289857867,0.7709713578194533,254.16495641072592
327,3826.5153065763598,95.83333333333334,0.16986436151554507,0.7703545807331976,237.80349922180176
328,40.48728890252528,70.83333333333334,3.8162218438532607,0.7697382970686111,242.62409273783365
